engine,rel,note,out_fmt,quality,long_edge,repeat,ok,inner_s,outer_s,peak_rss_kb,rss_over_import_kb,out_bytes,out_w,out_h,src_fmt,src_mode,src_w,src_h,src_mp,src_bytes,src_icc,src_exif_orient,err
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,0,1,0.11697,0.12038,103480,78116,294231,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,1,1,0.11697,0.1204,103864,78500,294231,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,2,1,0.11732,0.12039,101580,76216,294231,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,0,1,0.15006,0.15388,151536,126172,291368,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,1,1,0.15346,0.15756,154748,129384,291368,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,2,1,0.14953,0.15336,161664,136300,291368,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,0,1,0.23169,0.23326,90984,65620,235746,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,1,1,0.23179,0.23345,90860,65496,235746,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",jpeg,85,2400,2,1,0.22838,0.22996,90868,65504,235746,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.35065,0.35684,133440,108084,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.34292,0.3513,133440,108084,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.34087,0.3481,133440,108084,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow_draft,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.34055,0.34747,133440,108076,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow_draft,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.34066,0.34732,133440,108076,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow_draft,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.34023,0.34731,133440,108076,145608,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.28575,0.28939,109900,84536,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.28045,0.28382,105668,80304,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.27917,0.28291,108220,82856,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.28589,0.28956,109624,84260,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.27765,0.28111,105976,80612,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_c1,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.28566,0.28922,110660,85296,148190,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.31849,0.32263,156792,131428,145880,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.31859,0.32296,166244,140880,145880,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pyvips_tuned,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.31814,0.32219,160940,135576,145880,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,0,1,0.4034,0.40495,80276,54912,145734,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,1,1,0.40288,0.40437,80176,54812,145734,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
ffmpeg,public/files/20250407160713_d33fff.webp,"WEBP RGB 6,3 MP — tipik WebP",webp,80,2400,2,1,0.40281,0.4044,80300,54936,145734,2400,1200,WEBP,RGB,3556,1778,6.323,274066,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.0547,0.06052,57272,31916,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.05392,0.05977,57272,31916,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.05401,0.06006,57272,31916,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.05379,0.05948,57272,31908,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.05389,0.0593,57272,31908,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.05372,0.05934,57272,31908,332211,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.1048,0.10728,62248,36884,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.0955,0.09792,66260,40896,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.09529,0.09782,65260,39896,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.0921,0.09476,66184,40820,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.09317,0.09571,64672,39308,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.09604,0.09867,66300,40936,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.09586,0.09833,62600,37236,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.09403,0.09639,62920,37556,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.09927,0.10176,65200,39836,293775,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,0,1,0.11844,0.11998,85816,60452,406955,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,1,1,0.12003,0.12149,85940,60576,406955,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",jpeg,85,2400,2,1,0.1192,0.12071,85920,60556,406955,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.19957,0.20582,57800,32444,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.1988,0.20496,57800,32444,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.20066,0.20674,57800,32444,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.19938,0.20523,57800,32436,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.19906,0.20488,57800,32436,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow_draft,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.20071,0.20654,57800,32436,206364,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.23795,0.24087,71220,45856,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.2425,0.24554,72120,46756,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.23878,0.24171,74048,48684,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.24079,0.24375,71512,46148,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.25211,0.25496,72024,46660,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_c1,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.23745,0.24024,73088,47724,168818,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.25127,0.25393,67524,42160,161888,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.23434,0.23691,71244,45880,161888,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pyvips_tuned,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.23462,0.23745,70740,45376,161888,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,0,1,0.29479,0.29643,74948,49584,206160,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,1,1,0.30857,0.31017,74860,49496,206160,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
ffmpeg,public/files/AV157G.jpg,"JPEG CMYK 2,1 MP — tipik CMYK ürün görseli",webp,80,2400,2,1,0.2693,0.27104,74876,49512,206160,1181,1772,JPEG,CMYK,1181,1772,2.093,921567,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.04632,0.05256,53624,28268,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.04724,0.05348,53624,28268,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.04678,0.05342,53624,28268,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.04636,0.05348,53624,28260,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.04666,0.05309,53624,28260,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.0471,0.05351,53624,28260,488872,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.0627,0.06526,52608,27244,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.0627,0.06529,54648,29284,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.06154,0.06404,54584,29220,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.0638,0.06647,54360,28996,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.06405,0.0668,54924,29560,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.06386,0.06639,50596,25232,517359,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.04547,0.04767,41300,15936,488854,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.0457,0.04781,40988,15624,488854,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.04567,0.04792,41628,16264,488854,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,0,1,0.09333,0.09506,64696,39332,489232,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,1,1,0.08931,0.09089,64640,39276,489232,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",jpeg,85,2400,2,1,0.09028,0.09186,64692,39328,489232,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.20693,0.21328,59272,33916,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.20581,0.21209,59272,33916,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.20667,0.2128,59272,33916,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.20595,0.21196,59272,33908,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.20766,0.21388,59272,33908,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow_draft,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.20726,0.21347,59272,33908,461558,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.22821,0.23082,66872,41508,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.22756,0.23012,67592,42228,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.2258,0.22847,67592,42228,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.23019,0.23306,66320,40956,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.22645,0.22931,64884,39520,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_c1,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.22806,0.2312,67040,41676,485026,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.20721,0.20983,54360,28996,461770,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.20695,0.20927,53840,28476,461770,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pyvips_tuned,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.2059,0.20813,53744,28380,461770,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,0,1,0.26333,0.26497,66148,40784,471296,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,1,1,0.26524,0.26682,66316,40952,471296,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
ffmpeg,public/files/110401-1.jpg,"JPEG RGB 1,7 MP — medyan civarı ürün görseli",webp,80,2400,2,1,0.2648,0.26632,66108,40744,471296,1138,1515,JPEG,RGB,1138,1515,1.724,470241,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.01922,0.02482,49656,24300,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.01916,0.02503,49656,24300,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.01886,0.02401,49656,24300,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.01882,0.02393,49656,24292,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.01868,0.02366,49656,24292,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow_draft,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.0186,0.0235,49656,24292,80499,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.0303,0.0324,53312,27948,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.03426,0.03651,52892,27528,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.03,0.03217,50668,25304,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.03034,0.03266,51872,26508,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.0304,0.03263,52004,26640,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_c1,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.03236,0.03469,55380,30016,80123,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.01916,0.0209,40624,15260,80420,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.01897,0.02078,40392,15028,80420,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pyvips_tuned,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.01919,0.02085,40708,15344,80420,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,0,1,0.06576,0.06715,59748,34384,77308,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,1,1,0.06456,0.06596,59708,34344,77308,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
ffmpeg,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",jpeg,85,2400,2,1,0.06656,0.06803,59712,34348,77308,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,0,1,0.08561,0.09167,51332,25976,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,1,1,0.08523,0.09107,51332,25976,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
pillow,public/files/0158.jpg,"JPEG RGB 1,44 MP / 82 KB — p50 bayt/MP örneği",webp,80,2400,2,1,0.08496,0.09064,51332,25976,46616,1200,1200,JPEG,RGB,1200,1200,1.44,81970,0,0,
